period,value
44655,273.772451503
44656,263.373086631
44657,295.778516452
44658,285.778837696
44659,307.422863003
44660,290.845519875
44661,291.04002109
44662,294.082201653
44663,307.169898108
44664,311.842911838
44665,304.846254967
44666,340.87419639
44667,342.83181931
44668,359.056410594
44669,327.207785845
44670,342.290705633
44671,350.869216404
44672,367.42724066
44673,383.09229031
44674,361.728634056
44675,388.924328543
44676,409.298957864
44677,420.370247299
44678,411.772860874
44679,405.296613748
44680,420.819616002
44681,440.113243162
44682,449.949394466
44683,444.846817819
44684,460.003007979
44685,470.78370219
44686,478.023871024
44687,480.938930091
44688,514.933569536
44689,509.722898306
44690,533.709718879
44691,520.144787845
44692,541.669005199
44693,560.972654782
44694,576.418595353
44695,576.777130153
44696,570.905123969
44697,570.385514392
44698,595.563949814
44699,624.167458883
44700,618.846286584
44701,628.285767989
44702,647.629165734
44703,656.393382025
44704,653.141675416
44705,675.080462715
44706,665.704479334
44707,687.895631601
44708,695.958088126
44709,718.299933521
44710,726.701103579
44711,725.543726306
44712,739.917589971
44713,741.268090912
44714,765.863731706
44715,773.253551549
44716,799.365201548
44717,785.693377357
44718,820.053480931
44719,827.337204485
44720,845.467420772
44721,850.760436158
44722,848.462119146
44723,883.813312477
44724,872.336842094
44725,908.259789118
44726,908.238261763
44727,913.225918728
44728,922.084981887
44729,920.753854415
44730,939.207802763
44731,967.873919462
44732,946.235909195
44733,960.483383988
44734,972.503933935
44735,1005.01104088
44736,986.134661923
44737,1021.02271163
44738,1005.37536993
44739,1044.68956372
44740,1047.23248905
44741,1025.74707553
44742,1071.57360581
44743,1052.01905362
44744,1088.42293741
44745,1085.77081204
44746,1075.04066145
44747,1100.63863736
44748,1106.0469321
44749,1117.44252441
44750,1110.51364057
44751,1145.67122172
44752,1126.60762232
44753,1142.57648712
44754,1134.30397058
44755,1133.34895265
44756,1140.4370211
44757,1166.29094166
44758,1187.81350893
44759,1183.61774713
44760,1192.71583142
44761,1171.52495035
44762,1202.92447941
44763,1181.1594689
44764,1198.94032389
44765,1218.92686602
44766,1210.39174997
44767,1216.75784319
44768,1199.87063916
44769,1214.21199459
44770,1245.78176609
44771,1246.23487829
44772,1214.35307077
44773,1235.91025723
44774,1231.41278905
44775,1223.09431499
44776,1251.28325461
44777,1246.83784759
44778,1256.83838626
44779,1241.48919115
44780,1260.51433404
44781,1268.37327322
44782,1240.82039038
44783,1232.15361682
44784,1247.4161889
44785,1238.01564311
44786,1238.92501201
44787,1236.86929462
44788,1262.14987122
44789,1261.17866675
44790,1236.64410384
44791,1243.78807641
44792,1230.08057679
44793,1230.61546576
44794,1241.78817067
44795,1244.32436431
44796,1231.85621215
44797,1245.7945322
44798,1243.71177351
44799,1216.64301139
44800,1208.96663118
44801,1209.65305773
44802,1200.6041683
44803,1215.3821996
44804,1186.41290488
44805,1214.94907073
44806,1189.4884726
44807,1201.99121081
44808,1166.52204137
44809,1165.1148126
44810,1184.90887091
44811,1156.08520692
44812,1142.35224755
44813,1145.7326525
44814,1132.40129085
44815,1129.2643567
44816,1116.93377107
44817,1113.35598333
44818,1106.37902996
44819,1101.31045625
44820,1123.46791726
44821,1108.51622041
44822,1104.91116791
44823,1084.06165942
44824,1086.66935189
44825,1067.74488908
44826,1039.5166411
44827,1056.21107246
44828,1037.30864151
44829,1014.03633341
44830,1019.65325745
44831,1021.72674791
44832,1010.82143726
44833,1008.51457426
44834,997.34921154
44835,964.589688301
44836,960.873760837
44837,954.72039362
44838,926.962140834
44839,919.687687983
44840,940.892118627
44841,895.332917087
44842,881.489194551
44843,898.645998629
44844,873.924822076
44845,874.882741965
44846,847.969040592
44847,834.983721095
44848,828.531186714
44849,839.386226374
44850,821.650089723
44851,807.33894491
44852,795.043003761
44853,794.265880968
44854,776.991717341
44855,750.584596855
44856,758.848334198
44857,745.613880443
44858,723.868968768
44859,724.263918851
44860,691.215286156
44861,685.44757968
44862,682.313273841
44863,682.979756704
44864,671.24640909
44865,632.530380292
44866,651.489129563
44867,630.282166193
44868,615.841622166
44869,627.013265957
44870,610.302602722
44871,591.351927257
44872,572.748935761
44873,551.195281393
44874,556.64175261
44875,538.042959761
44876,553.933027452
44877,534.675497112
44878,499.9573446
44879,528.143870448
44880,513.09478838
44881,502.400034049
44882,483.938571207
44883,484.891905391
44884,453.945011252
44885,471.707528851
44886,454.546937268
44887,435.09621703
44888,429.0371144
44889,425.236685113
44890,414.643769301
44891,410.432522911
44892,385.775570195
44893,384.054104316
44894,386.066407413
44895,387.856913959
44896,355.955122044
44897,363.455384197
44898,357.766592903
44899,347.11368773
44900,349.448156398
44901,342.58316308
44902,322.699531562
44903,320.343120724
44904,302.830892576
44905,308.471304209
44906,295.077107778
44907,286.440341577
44908,308.667448481
44909,285.072582995
44910,298.076763351
44911,291.419969215
44912,269.796612667
44913,282.127308526
44914,284.219781938
44915,261.744142253
44916,277.479036133
44917,281.790560757
44918,248.476672871
44919,271.281853055
44920,268.636092879
44921,271.449236916
44922,241.863001154
44923,267.131612129
44924,261.0057982
44925,259.842398182
44926,263.072832718
44927,232.474580535
44928,246.907690177
44929,245.301310043
44930,241.178630454
44931,243.550190833
44932,271.799456169
44933,238.707696893
44934,267.263388169
44935,268.081700077
44936,268.81638959
44937,260.670481199
44938,248.39860384
44939,280.566960323
44940,248.488935089
44941,256.404862035
44942,279.234545455
44943,291.637402739
44944,280.835790062
44945,279.528651942
44946,307.474409497
44947,311.269113157
44948,310.707935722
44949,292.880999473
44950,301.914456287
44951,327.743669383
44952,319.448090888
44953,311.367756826
44954,314.837645226
44955,350.501688367
44956,324.548826164
44957,344.0614183
44958,358.324088464
44959,355.584497525
44960,356.906566763
44961,382.261358965
44962,382.363590967
44963,402.042511553
44964,414.62091833
44965,399.807633706
44966,410.732126964
44967,410.548132393
44968,441.045371663
44969,426.898448741
44970,428.79871262
44971,465.161485301
44972,466.414088635
44973,487.774843387
44974,499.670540065
44975,480.384770365
44976,490.814428129
44977,506.681109442
44978,507.835031655
44979,510.468664854
44980,542.712736552
44981,544.70018509
44982,575.86187762
44983,553.292789025
44984,581.060973197
44985,605.389566879
44986,603.301590387
44987,600.036282389
44988,602.477915318
44989,638.481250856
44990,624.484738063
44991,644.404221451
44992,679.094849366
44993,685.758047347
44994,671.371920808
44995,707.852047246
44996,713.645262582
44997,725.880976517
44998,743.917238539
44999,720.519638648
45000,764.49316557
45001,767.045967271
45002,784.587076596
45003,782.052028799
45004,803.260309161
45005,788.78606614
45006,817.858834061
45007,823.272165743
45008,825.213156636
45009,834.97477296
45010,875.189244942
45011,863.487805485
45012,899.197998996
45013,871.741943017
45014,904.920212535
45015,901.168228316
45016,933.35954853
45017,935.125134337
45018,940.808528775
45019,942.192124512
45020,945.975835129
45021,977.942831866
45022,999.778036117
45023,998.733423933
45024,990.0319998
45025,1016.3044735
45026,1029.95088548
45027,1042.283244
45028,1054.29431893
45029,1044.85538672
45030,1053.67689794
45031,1073.48047084
45032,1072.61892115
45033,1088.76081932
45034,1101.50747359
45035,1090.28464974
45036,1085.76655164
45037,1116.83269439
45038,1125.68326514
45039,1126.8700976
45040,1130.17365807
45041,1123.78608857
45042,1138.5643699
45043,1149.99461159
45044,1161.25627009
45045,1149.7357934
45046,1152.0692868
45047,1186.12697497
45048,1179.91182331
45049,1185.98671333
45050,1198.26928445
45051,1180.76699397
45052,1209.59820544
45053,1220.58374253
45054,1193.74660097
45055,1223.88270756
45056,1236.218851
45057,1232.28869306
45058,1234.11502389
45059,1214.08008273
45060,1250.86805851
45061,1250.50473529
45062,1236.51984933
45063,1259.85864605
45064,1237.60139112
45065,1237.27506571
45066,1256.46403124
45067,1246.02766337
45068,1260.76818772
45069,1245.15412668
45070,1245.00594504
45071,1235.50623864
45072,1263.13201233
45073,1257.13731548
45074,1242.84537951
45075,1243.91869554
45076,1259.58696725
45077,1258.64982728
45078,1243.09668323
45079,1231.11791405
45080,1233.86531163
45081,1230.785324
45082,1238.7637338
45083,1243.70505272
45084,1249.10747766
45085,1214.35855641
45086,1246.27720196
45087,1234.45849015
45088,1227.50685026
45089,1197.26871386
45090,1217.49082496
45091,1212.39039556
45092,1215.20303571
45093,1194.78245941
45094,1204.20828601
45095,1174.76247897
45096,1182.92170919
45097,1159.55787137
45098,1181.2581414
45099,1146.7625421
45100,1164.00715898
45101,1160.23773297
45102,1148.06431646
45103,1123.15428918
45104,1142.11769033
45105,1143.41992236
45106,1130.16994611
45107,1122.25765053
45108,1101.21811851
45109,1098.69674523
45110,1074.39764086
45111,1066.46412725
45112,1056.28222183
45113,1080.2963702
45114,1039.80078074
45115,1057.51649295
45116,1052.90930527
45117,1034.19607736
45118,1015.43227473
45119,1001.91291221
45120,980.896768391
45121,994.50732618
45122,964.307974946
45123,972.555634319
45124,953.852990647
45125,940.991291853
45126,937.71775051
45127,920.539951189
45128,940.749306291
45129,909.162660772
45130,897.194469692
45131,893.47459136
45132,869.059720266
45133,865.008860763
45134,859.313059081
45135,831.984826985
45136,848.667041608
45137,835.40836914
45138,828.543010556
45139,802.550296959
45140,781.605142179
45141,801.745413291
45142,773.834449727
45143,774.688500305
45144,744.357289503
45145,724.041960272
45146,739.496003303
45147,703.9243527
45148,706.284504567
45149,694.869867538
45150,690.924577634
45151,686.600017214
45152,655.290919284
45153,639.449274392
45154,624.781399514
45155,644.644611274
45156,604.547199868
45157,626.195681337
45158,602.347234119
45159,570.245067321
45160,579.49365553
45161,580.131637041
45162,559.167568758
45163,530.207575478
45164,539.679766116
45165,542.416465505
45166,505.634105433
45167,526.32073734
45168,480.606707912
45169,491.202064416
45170,471.324756998
45171,461.613242981
45172,449.207911919
45173,437.294568988
45174,465.513107361
45175,430.553890402
45176,419.769846565
45177,426.438641109
45178,401.928409084
45179,406.892512108
45180,385.639375387
45181,393.717714527
45182,375.632203687
45183,367.258169946
45184,379.738344472
45185,354.635008898
45186,360.136247664
45187,338.566249669
45188,328.454668527
45189,334.173002252
45190,314.338357686
45191,334.837578278
45192,323.109111707
45193,322.885917971
45194,306.765679667
45195,306.159731424
45196,295.056488556
45197,275.81740596
45198,275.641003089
45199,290.448266056
45200,277.444279102
45201,294.478944843
45202,258.950569976
45203,277.07357627
45204,258.587488619
45205,248.122124516
45206,243.943062318
45207,261.053918826
45208,253.124508939
45209,268.839965543
45210,252.342154597
45211,254.597550142
45212,269.067492286
45213,232.940411759
45214,270.1212639
45215,240.304996394
45216,253.157602551
45217,244.646195518
45218,242.827161766
45219,238.494367504
45220,244.910495965
45221,266.938455953
45222,246.571155854
45223,266.658493832
45224,259.473024003
45225,255.264757596
45226,257.200506285
45227,271.033294648
45228,283.188928373
45229,261.363400531
45230,285.581891582
45231,277.331357784
45232,280.305607939
45233,268.364417506
45234,301.308186344
45235,288.701394773
45236,280.910842307
45237,306.375399805
45238,300.618794237
45239,300.315550256
45240,329.657931467
45241,326.434792543
45242,331.102872843
45243,316.789864396
45244,352.224103127
45245,353.997391511
45246,357.527508459
45247,347.06041703
45248,373.628315145
45249,357.106134403
45250,393.407883578
45251,384.515199856
45252,378.639761384
45253,390.470980247
45254,420.452147251
45255,420.909129512
45256,439.474741408
45257,453.510021729
45258,459.712680221
45259,453.071808123
45260,470.91056021
45261,476.942838514
45262,479.898928871
45263,478.050781002
45264,499.230120023
45265,492.184308927
45266,517.157145007
45267,525.463716401
45268,541.183887114
45269,533.083615342
45270,565.442907617
45271,569.830778663
45272,574.540191199
45273,584.481491034
45274,580.689773088
45275,613.12681699
45276,632.608461234
45277,634.621736266
45278,649.499799524
45279,640.882909793
45280,681.989556533
45281,659.370199249
45282,698.191108195
45283,676.364997778
45284,690.822985999
45285,707.621039372
45286,712.215343974
45287,752.407982256
45288,736.15020074
45289,772.283364359
45290,777.5916337
45291,783.791558535
45292,779.108822163
45293,823.371545553
45294,799.104069469
45295,810.855456336
45296,827.119368464
45297,843.481940524
45298,870.817292576
45299,851.315288889
45300,888.090546726
45301,904.684402927
45302,917.667751013
45303,917.870752982
45304,909.099474835
45305,946.018560225
45306,934.290725055
45307,935.502540677
45308,974.295686057
45309,963.932611634
45310,975.91447225
45311,973.651017792
45312,990.942545858
45313,1010.02958085
45314,1020.39101627
45315,1008.19644079
45316,1049.69927868
45317,1057.81265641
45318,1063.04218588
45319,1077.14064266
45320,1071.55531264
45321,1073.67133529
45322,1087.00768032
45323,1091.61693691
45324,1099.50146807
45325,1091.68736623
45326,1111.54664645
45327,1110.9761763
45328,1148.39258456
45329,1137.53483118
45330,1140.05743264
45331,1156.82888121
45332,1147.88353699
45333,1155.99181081
45334,1190.66918738
45335,1192.86007572
45336,1163.44286043
45337,1181.46510722
45338,1174.15621341
45339,1206.66845278
45340,1213.09699642
45341,1209.07507853
45342,1216.22097262
45343,1215.8291855
45344,1235.19682436
45345,1207.17446446
45346,1220.78292831
45347,1214.28879919
45348,1249.52305856
45349,1241.12423429
45350,1247.18071931
45351,1247.57563254
45352,1248.64045303
45353,1261.99741971
45354,1251.98439451
45355,1227.14795519
45356,1237.02759498
45357,1233.94629893
45358,1245.48606297
45359,1260.62788034
45360,1246.9601607
45361,1261.72978943
45362,1241.68393963
45363,1249.25505383
45364,1253.43085321
45365,1239.24898172
45366,1255.70217983
45367,1240.5013147
45368,1242.56943311
45369,1251.7249142
45370,1232.12879697
45371,1234.33773966
45372,1230.33950396
45373,1220.75220147
45374,1244.91010017
45375,1235.70241001
45376,1226.66882882
45377,1211.3812796
45378,1206.96037243
45379,1187.90891527
45380,1208.77244461
45381,1218.27207788
45382,1187.36565919
45383,1173.25528498
45384,1165.52925659
45385,1171.7985489
45386,1163.14022207
45387,1148.01460579
45388,1141.69415005
45389,1139.86684226
45390,1133.68322429
45391,1157.62951398
45392,1141.56692235
45393,1128.81213148
45394,1112.98349615
45395,1126.38213521
45396,1111.72258907
45397,1078.55445248
45398,1074.14992413
45399,1081.5447498
45400,1060.67609148
45401,1062.52760409
45402,1052.38604313
45403,1043.72091109
45404,1055.8838233
45405,1015.50201928
45406,1007.81746486
45407,999.236108067
45408,983.451499976
45409,998.244476971
45410,975.123669598
45411,990.243091001
45412,971.7770848
45413,933.415780156
45414,928.380400745
45415,917.770063015
45416,921.591697548
